source_degree	target_degree	n_dwpcs_mean	n_nonzero_dwpcs_mean	dwpc_mean	nonzero_dwpc_mean	nonzero_dwpc_sd	pc_mean	dwpc_density	metric_type	metapath	n_perms	dwpc_beta	dwpc_alpha
39	49	10	10	3.4033	3.4033	0.40098003931734		1	permuted	CbGpPWpG	200	21.167057837516598	72.03880518911998
39	49	10	10	2.403	2.403	0.9216665747429998	73.7	1	unpermuted	CbGpPWpG			
39	50	8	8	3.416	3.416	0.3941298985038854		1	permuted	CbGpPWpG	200	21.990922477031287	75.12174335902583
39	50	8	8	1.5485	1.5485	0.9648541346830809	33.125	1	unpermuted	CbGpPWpG			
39	51	13	13	3.4457	3.4457	0.399340868743278		1	permuted	CbGpPWpG	200	21.606740401890104	74.45022676177346
39	51	13	13	2.5242	2.5242	1.3250889156889507	107.23	1	unpermuted	CbGpPWpG			
39	52	18	18	3.443	3.443	0.39222623950951446		1	permuted	CbGpPWpG	200	22.38014525577533	77.05469223199728
39	52	18	17	1.0595	1.1219	1.2069510340305403	37.389	0.94444	unpermuted	CbGpPWpG			
39	53	9	9	3.4451	3.4451	0.399433480283212		1	permuted	CbGpPWpG	200	21.59276647675739	74.38844914841494
39	53	9	5	0.96218	1.7319	1.4850369746256	25.222	0.55556	unpermuted	CbGpPWpG			
39	54	7	7	3.4792	3.4792	0.38774375298750363		1	permuted	CbGpPWpG	200	23.141399651066923	80.51352931595525
39	54	7	7	1.7168	1.7168	1.1551075640480044	69	1	unpermuted	CbGpPWpG			
39	55	9	9	3.495	3.495	0.39710642628295484		1	permuted	CbGpPWpG	200	22.16299706925778	77.45880783113356
39	55	9	9	1.9111	1.9111	1.0526587655552022	70.778	1	unpermuted	CbGpPWpG			
39	56	6	6	3.4876	3.4876	0.3825413825626316		1	permuted	CbGpPWpG	200	23.832203235443775	83.11611472222768
39	56	6	6	1.7516	1.7516	1.0836124656518384	48	1	unpermuted	CbGpPWpG			
39	57	3	3	3.5079	3.5079	0.3893903687905072		1	permuted	CbGpPWpG	200	23.135136497339147	81.15486193744022
39	57	3	3	1.851	1.851	1.5616131855721633	60.667	1	unpermuted	CbGpPWpG			
39	58	5	5	3.5276	3.5276	0.3824542918774623		1	permuted	CbGpPWpG	200	24.116611182343114	85.07297903923588
39	58	5	5	3.1745	3.1745	0.8454673415019732	146.6	1	unpermuted	CbGpPWpG			
39	59	7	7	3.5349	3.5349	0.38864778846759673		1	permuted	CbGpPWpG	200	23.40246374767859	82.72476914207155
39	59	7	7	2.1701	2.1701	1.045826291902777	88.571	1	unpermuted	CbGpPWpG			
39	60	3	3	3.5173	3.5173	0.40100639476968103		1	permuted	CbGpPWpG	200	21.873010171117382	76.93424680993617
39	60	3	3	1.9176	1.9176	1.3338558570047756	70.333	1	unpermuted	CbGpPWpG			
39	61	4	4	3.54	3.54	0.3674186615508506		1	permuted	CbGpPWpG	200	26.222807596729783	92.82838577439928
39	61	4	4	2.0916	2.0916	1.0448773654802905	80.25	1	unpermuted	CbGpPWpG			
39	62	3	3	3.5304	3.5304	0.3651598169739677		1	permuted	CbGpPWpG	200	26.475980488881582	93.46953156996368
39	62	3	3	1.4286	1.4286	0.6976615161876235	27.333	1	unpermuted	CbGpPWpG			
39	63	2	2	3.5489	3.5489	0.35475768589258877		1	permuted	CbGpPWpG	200	28.198922977632552	100.07570752781835
39	63	2	2	1.458	1.458	0.6022327559317114	25	1	unpermuted	CbGpPWpG			
39	64	2	2	3.5455	3.5455	0.40967401369975814		1	permuted	CbGpPWpG	200	21.125480500722457	74.90141551069748
39	64	2	2	1.0815	1.0815	0.8097249960974722	51	1	unpermuted	CbGpPWpG			
39	65	3	3	3.5564	3.5564	0.3753184494694209		1	permuted	CbGpPWpG	200	25.247170263587645	89.78943623088732
39	65	3	3	2.1001	2.1001	1.569493010368652	89.333	1	unpermuted	CbGpPWpG			
39	66	4	4	3.5863	3.5863	0.3644924557117793		1	permuted	CbGpPWpG	200	26.994204050517222	96.80953636166905
39	66	4	4	2.2414	2.2414	0.41758379228228876	63	1	unpermuted	CbGpPWpG			
39	68	5	5	3.5824	3.5824	0.3713238216632969		1	permuted	CbGpPWpG	200	25.981909457853135	93.07815222139511
39	68	5	4	0.80845	1.0106	0.34972761548587866	24.8	0.8	unpermuted	CbGpPWpG			
39	69	1	1	3.6018	3.6018	0.33547995283804666		1	permuted	CbGpPWpG	200	32.00291128734208	115.26889286878729
39	69	1	1	0.96218	0.96218		31	1	unpermuted	CbGpPWpG			
39	70	4	4	3.6035	3.6035	0.3641318444858968		1	permuted	CbGpPWpG	200	27.17706233340493	97.93148566684783
39	70	4	4	2.1237	2.1237	0.762765323692273	52	1	unpermuted	CbGpPWpG			
39	71	1	1	3.5995	3.5995	0.3444485249023694		1	permuted	CbGpPWpG	200	30.33869719760828	109.2049975052542
39	71	1	1	2.2236	2.2236		99	1	unpermuted	CbGpPWpG			
39	73	3	3	3.6394	3.6394	0.37455090612000475		1	permuted	CbGpPWpG	200	25.941950963005272	94.41195098796895
39	73	3	3	1.4318	1.4318	0.13987992905589258	38.667	1	unpermuted	CbGpPWpG			
39	75	1	1	3.6281	3.6281	0.35000884315841313		1	permuted	CbGpPWpG	200	29.615644962211494	107.44851666818866
39	75	1	1	3.784	3.784		195	1	unpermuted	CbGpPWpG			
39	76	4	4	3.6779	3.6779	0.3588976535153189		1	permuted	CbGpPWpG	200	28.553520359891326	105.01722974138427
39	76	4	4	1.6787	1.6787	0.7694586109420528	62.25	1	unpermuted	CbGpPWpG			
39	78	2	2	3.676	3.676	0.3710922547833975		1	permuted	CbGpPWpG	200	26.694023044084055	98.12775031865966
39	78	2	2	1.7871	1.7871	1.2851785190236094	34.5	1	unpermuted	CbGpPWpG			
39	80	2	2	3.6727	3.6727	0.3515136713361775		1	permuted	CbGpPWpG	200	29.723190509941006	109.16295701780169
39	80	2	2	1.8327	1.8327	0.3455124704646739	69.5	1	unpermuted	CbGpPWpG			
39	81	1	1	3.7043	3.7043	0.3263703282656223		1	permuted	CbGpPWpG	200	34.77679912135082	128.8251183507717
39	81	1	1	1.5455	1.5455		74	1	unpermuted	CbGpPWpG			
39	82	2	2	3.6922	3.6922	0.35165619895110733		1	permuted	CbGpPWpG	200	29.85687295827555	110.23644401526461
39	82	2	2	0.92209	0.92209	0.12991493959910305	35.5	1	unpermuted	CbGpPWpG			
39	83	20	20	3.6918	3.6918	0.35049078652751375		1	permuted	CbGpPWpG	200	30.05288508057413	110.94955209852584
39	83	20	20	1.1374	1.1374	0.3497511619741002	41	1	unpermuted	CbGpPWpG			
39	84	23	23	3.7018	3.7018	0.35535807719131385		1	permuted	CbGpPWpG	200	29.31440625100689	108.51620240641515
39	84	23	23	1.0723	1.0723	0.22509180012488716	40.913	1	unpermuted	CbGpPWpG			
39	85	1	1	3.7106	3.7106	0.31687543514377825		1	permuted	CbGpPWpG	200	36.95446459915822	137.1232112209559
39	85	1	1	1.0002	1.0002		40	1	unpermuted	CbGpPWpG			
39	86	5	5	3.7161	3.7161	0.34732309920718446		1	permuted	CbGpPWpG	200	30.805178870889154	114.47609463951824
39	86	5	5	1.3281	1.3281	0.5909140872104628	57.8	1	unpermuted	CbGpPWpG			
39	88	1	1	3.7199	3.7199	0.3460070544169901		1	permuted	CbGpPWpG	200	31.0714490151262	115.582722713752
39	88	1	1	1.8966	1.8966		35	1	unpermuted	CbGpPWpG			
39	89	1	1	3.734	3.734	0.2981059221691527		1	permuted	CbGpPWpG	200	42.01766516115586	156.89353175850727
39	89	1	1	1.7261	1.7261		58	1	unpermuted	CbGpPWpG			
39	90	1	1	3.7646	3.7646	0.3340237187906147		1	permuted	CbGpPWpG	200	33.741901346042056	127.02631991922615
39	90	1	1	2.9677	2.9677		123	1	unpermuted	CbGpPWpG			
39	91	1	1	3.7326	3.7326	0.3517246406284007		1	permuted	CbGpPWpG	200	30.17251143870586	112.6233678945299
39	91	1	1	1.7041	1.7041		36	1	unpermuted	CbGpPWpG			
39	92	2	2	3.7545	3.7545	0.3204974875283653		1	permuted	CbGpPWpG	200	36.55138023443688	137.23245132759683
39	92	2	2	2.1854	2.1854	0.17542615434276568	86.5	1	unpermuted	CbGpPWpG			
39	93	1	1	3.7856	3.7856	0.3303819594597818		1	permuted	CbGpPWpG	200	34.6821314644406	131.29379736022707
39	93	1	1	2.0831	2.0831		64	1	unpermuted	CbGpPWpG			
39	95	2	2	3.7733	3.7733	0.3454582589545392		1	permuted	CbGpPWpG	200	31.6179181038094	119.30474046153694
39	95	2	2	1.5301	1.5301	0.9005568646513169	69.5	1	unpermuted	CbGpPWpG			
39	98	2	2	3.7747	3.7747	0.3283437585860487		1	permuted	CbGpPWpG	200	35.012773029174014	132.16320063003087
39	98	2	2	1.9373	1.9373	0.29014566140227877	69.5	1	unpermuted	CbGpPWpG			
39	101	1	1	3.8062	3.8062	0.30585490791325415		1	permuted	CbGpPWpG	200	40.68713822625343	154.8621185938448
39	101	1	1	0.73197	0.73197		30	1	unpermuted	CbGpPWpG			
39	103	2	2	3.8128	3.8128	0.33375423644865804		1	permuted	CbGpPWpG	200	34.22840682112679	130.5049379154488
39	103	2	2	2.4512	2.4512	0.13573897460535755	79.5	1	unpermuted	CbGpPWpG			
39	104	2	2	3.8181	3.8181	0.33097215401841706		1	permuted	CbGpPWpG	200	34.85475229225696	133.0781987889986
39	104	2	2	2.2046	2.2046	0.5390525215653164	109.5	1	unpermuted	CbGpPWpG			
39	109	1	1	3.8862	3.8862	0.2997485183866787		1	permuted	CbGpPWpG	200	43.25279180873607	168.09019456298515
39	109	1	1	2.5272	2.5272		79	1	unpermuted	CbGpPWpG			
39	110	1	1	3.8425	3.8425	0.32177918716126525		1	permuted	CbGpPWpG	200	37.11096376048217	142.60027615496386
39	110	1	1	3.0649	3.0649		104	1	unpermuted	CbGpPWpG			
39	111	1	1	3.8483	3.8483	0.2950079812764646		1	permuted	CbGpPWpG	200	44.218569894808375	170.16761685170303
39	111	1	1	0.75954	0.75954		36	1	unpermuted	CbGpPWpG			
39	113	2	2	3.8412	3.8412	0.3195652810451142		1	permuted	CbGpPWpG	200	37.61370123891555	144.48119350285617
39	113	2	2	2.1548	2.1548	0.0	88	1	unpermuted	CbGpPWpG			
39	114	2	2	3.8793	3.8793	0.3316907440516008		1	permuted	CbGpPWpG	200	35.26067743020661	136.78800278927596
39	114	2	2	2.1467	2.1467	0.05161734372238816	45.5	1	unpermuted	CbGpPWpG			
39	115	1	1	3.8855	3.8855	0.3132312189916829		1	permuted	CbGpPWpG	200	39.602114722642455	153.8745643288052
39	115	1	1	2.1468	2.1468		96	1	unpermuted	CbGpPWpG			
39	118	1	1	3.8616	3.8616	0.325651950458004		1	permuted	CbGpPWpG	200	36.41342179394854	140.61457901181933
39	118	1	1	1.9664	1.9664		102	1	unpermuted	CbGpPWpG			
39	119	1	1	3.861	3.861	0.30200315152465945		1	permuted	CbGpPWpG	200	42.333167867443485	163.449835374899
39	119	1	1	1.5738	1.5738		38	1	unpermuted	CbGpPWpG			
39	120	1	1	3.8902	3.8902	0.33907707964740713		1	permuted	CbGpPWpG	200	33.83533765965884	131.62485261909177
39	120	1	1	2.9523	2.9523		135	1	unpermuted	CbGpPWpG			
39	122	1	1	3.8536	3.8536	0.3281557890636682		1	permuted	CbGpPWpG	200	35.785517057721606	137.90332370372738
39	122	1	1	1.3679	1.3679		40	1	unpermuted	CbGpPWpG			
39	125	1	1	3.9663	3.9663	0.30182083852171354		1	permuted	CbGpPWpG	200	43.53935590951805	172.6881125935915
39	125	1	1	2.8858	2.8858		84	1	unpermuted	CbGpPWpG			
39	126	1	1	3.8974	3.8974	0.294945594704739		1	permuted	CbGpPWpG	200	44.80129291543221	174.60831557220828
39	126	1	1	2.689	2.689		103	1	unpermuted	CbGpPWpG			
39	127	2	2	3.9111	3.9111	0.31272269785354534		1	permuted	CbGpPWpG	200	39.99287520423479	156.4170403398242
39	127	2	2	2.2064	2.2064	1.168621958326802	71.5	1	unpermuted	CbGpPWpG			
39	133	1	1	3.9241	3.9241	0.30964990730625463		1	permuted	CbGpPWpG	200	40.92610719218487	160.59898031000117
39	133	1	1	2.4529	2.4529		113	1	unpermuted	CbGpPWpG			
39	135	1	1	3.9297	3.9297	0.3283192900256451		1	permuted	CbGpPWpG	200	36.45555723808095	143.25846119589806
39	135	1	1	2.6073	2.6073		88	1	unpermuted	CbGpPWpG			
39	136	1	1	3.9762	3.9762	0.3039073476049595		1	permuted	CbGpPWpG	200	43.05105625703796	171.17881793363802
39	136	1	1	1.717	1.717		43	1	unpermuted	CbGpPWpG			
39	145	1	1	3.981	3.981	0.30092003036895765		1	permuted	CbGpPWpG	200	43.96295218473965	175.01524915208557
39	145	1	1	1.9649	1.9649		101	1	unpermuted	CbGpPWpG			
39	150	2	2	4.0066	4.0066	0.2944080821041843		1	permuted	CbGpPWpG	200	46.224802265901836	185.20366655522562
39	150	2	2	2.6538	2.6538	0.5049313237061825	77.5	1	unpermuted	CbGpPWpG			
39	154	1	1	4.0232	4.0232	0.29046596833098265		1	permuted	CbGpPWpG	200	47.68448001545	191.84240745517909
39	154	1	1	1.4724	1.4724		70	1	unpermuted	CbGpPWpG			
39	156	1	1	4.0193	4.0193	0.3048397492734714		1	permuted	CbGpPWpG	200	43.252168182988136	173.84370035437632
39	156	1	1	2.3934	2.3934		136	1	unpermuted	CbGpPWpG			
39	163	1	1	4.0456	4.0456	0.3091750340272214		1	permuted	CbGpPWpG	200	42.322394563463675	171.21795198432966
39	163	1	1	2.1544	2.1544		106	1	unpermuted	CbGpPWpG			
39	173	2	2	4.0679	4.0679	0.2684619407315154		1	permuted	CbGpPWpG	200	56.4420161718765	229.59926238624055
39	173	2	2	1.4685	1.4685	0.17090492859634848	49	1	unpermuted	CbGpPWpG			
39	176	1	1	4.0894	4.0894	0.2838719576856053		1	permuted	CbGpPWpG	200	50.74768521404727	207.52836295316337
39	176	1	1	2.3711	2.3711		136	1	unpermuted	CbGpPWpG			
39	189	2	2	4.1135	4.1135	0.2570876682153828		1	permuted	CbGpPWpG	200	62.237792926889135	256.01821019409226
39	189	2	2	1.9034	1.9034	0.5014489992398323	83	1	unpermuted	CbGpPWpG			
39	192	1	1	4.1472	4.1472	0.26757428181440046		1	permuted	CbGpPWpG	200	57.92508548573871	240.22715812736396
39	192	1	1	1.5417	1.5417		52	1	unpermuted	CbGpPWpG			
39	204	1	1	4.1846	4.1846	0.27413205436719185		1	permuted	CbGpPWpG	200	55.68443299446969	233.016806050842
39	204	1	1	2.9251	2.9251		90	1	unpermuted	CbGpPWpG			
39	231	1	1	4.2251	4.2251	0.2669814308115828		1	permuted	CbGpPWpG	200	59.2749990153128	250.44088123887317
39	231	1	1	2.9133	2.9133		92	1	unpermuted	CbGpPWpG			
40	0	11966	0	0				0	permuted	CbGpPWpG	200		
40	0	11966	0	0			0	0	unpermuted	CbGpPWpG			
40	1	1077	562.46	0.9381	1.7963	0.8463050126311087		0.52224	permuted	CbGpPWpG	200	2.507963019684618	4.505013360600856
40	1	1077	264	0.71479	2.916	1.049934517922693	0.59981	0.24513	unpermuted	CbGpPWpG			
40	2	986	759.25	1.3633	1.7705	0.8557624007523157		0.77003	permuted	CbGpPWpG	200	2.4175762340889455	4.280226561232387
40	2	986	295	0.72702	2.43	1.0531784190466364	1.7059	0.29919	unpermuted	CbGpPWpG			
40	3	730	647.64	1.6355	1.8435	0.8509921241968862		0.88718	permuted	CbGpPWpG	200	2.545549074480798	4.692605330321441
40	3	730	455	1.1238	1.803	1.1110559599899812	4.6712	0.62329	unpermuted	CbGpPWpG			
40	4	1270	1199.6	1.8416	1.9497	0.8419807685324444		0.94457	permuted	CbGpPWpG	200	2.7501430207716084	5.361853005456894
40	4	1270	949	1.4003	1.874	0.7975494799321452	9.3354	0.74724	unpermuted	CbGpPWpG			
40	5	778	756.29	2.0054	2.0629	0.8218647177500233		0.9721	permuted	CbGpPWpG	200	3.054127979951313	6.3005017580848115
40	5	778	534	1.3436	1.9575	1.0658837908674617	8.2905	0.68638	unpermuted	CbGpPWpG			
40	6	606	597.82	2.1349	2.1641	0.799730486424909		0.98649	permuted	CbGpPWpG	200	3.3836580810236714	7.322514598863537
40	6	606	498	1.6808	2.0453	1.071333579128528	10.662	0.82178	unpermuted	CbGpPWpG			
40	7	510	506.13	2.2424	2.2595	0.7698858872308961		0.99241	permuted	CbGpPWpG	200	3.81210593080334	8.613559101019403
40	7	510	453	1.9182	2.1596	1.053603190883891	13.076	0.88824	unpermuted	CbGpPWpG			
40	8	402	400.69	2.3262	2.3339	0.7453519529253068		0.99673	permuted	CbGpPWpG	200	4.200983807741264	9.804485365721868
40	8	402	366	2.008	2.2055	1.013309009933609	14.746	0.91045	unpermuted	CbGpPWpG			
40	9	379	378.31	2.4057	2.41	0.7229278748604977		0.99819	permuted	CbGpPWpG	200	4.611396410548606	11.113602409969264
40	9	379	333	1.9435	2.2119	1.1369336632897642	14.09	0.87863	unpermuted	CbGpPWpG			
40	10	294	293.73	2.4826	2.4849	0.6961734135735773		0.99908	permuted	CbGpPWpG	200	5.127175406551	12.74063923821595
40	10	294	256	1.9225	2.2079	1.1483717445887078	14.912	0.87075	unpermuted	CbGpPWpG			
40	11	203	202.91	2.5401	2.5412	0.6717066685035793		0.99956	permuted	CbGpPWpG	200	5.632253502407767	14.312770489007306
40	11	203	189	2.2734	2.4418	1.2552735302005207	16.389	0.93103	unpermuted	CbGpPWpG			
40	12	180	179.97	2.5967	2.5972	0.653821531075478		0.99981	permuted	CbGpPWpG	200	6.075509527595079	15.779158879814739
40	12	180	162	2.3496	2.6107	1.1223086842277032	20.506	0.9	unpermuted	CbGpPWpG			
40	13	179	178.98	2.6533	2.6536	0.6322772907726179		0.99989	permuted	CbGpPWpG	200	6.637810254330802	17.614277531779496
40	13	179	151	2.2178	2.6291	1.1512576009841873	19.43	0.84358	unpermuted	CbGpPWpG			
40	14	115	114.98	2.692	2.6925	0.6200225650553061		0.99983	permuted	CbGpPWpG	200	7.003931027870045	18.858133777780736
40	14	115	114	2.8097	2.8343	1.2058865524939584	24.843	0.9913	unpermuted	CbGpPWpG			
40	15	101	101	2.7346	2.7346	0.6010550319936058		1	permuted	CbGpPWpG	200	7.569591700944697	20.700144823094373
40	15	101	101	2.8569	2.8569	1.2226462195092476	26.851	1	unpermuted	CbGpPWpG			
40	16	77	76.99	2.7751	2.7755	0.5941560040288066		0.99987	permuted	CbGpPWpG	200	7.8621274224959485	21.821325954360052
40	16	77	77	2.8637	2.8637	1.2786196293608099	25.766	1	unpermuted	CbGpPWpG			
40	17	54	54	2.8179	2.8179	0.581221574780962		1	permuted	CbGpPWpG	200	8.34132169859554	23.504617893943387
40	17	54	52	2.7978	2.9054	1.0246679080702479	25.463	0.96296	unpermuted	CbGpPWpG			
40	18	59	59	2.8442	2.8442	0.5661234305109145		1	permuted	CbGpPWpG	200	8.874255011608104	25.239809246964924
40	18	59	59	2.9933	2.9933	1.1486865527687484	29.017	1	unpermuted	CbGpPWpG			
40	19	51	51	2.879	2.879	0.5557823122373946		1	permuted	CbGpPWpG	200	9.320254328017855	26.832736712103685
40	19	51	51	3.1048	3.1048	1.0524360195996825	32.137	1	unpermuted	CbGpPWpG			
40	20	44	44	2.9294	2.9294	0.5370563943609082		1	permuted	CbGpPWpG	200	10.156490738538666	29.75275165624141
40	20	44	44	3.0694	3.0694	1.0579602636679055	30.068	1	unpermuted	CbGpPWpG			
40	21	84	84	2.9432	2.9432	0.5411520496712398		1	permuted	CbGpPWpG	200	10.050319430104857	29.580011998939284
40	21	84	84	1.8409	1.8409	1.5387644298420116	18.56	1	unpermuted	CbGpPWpG			
40	22	47	47	2.9659	2.9659	0.5213562101497387		1	permuted	CbGpPWpG	200	10.911445704774152	32.361876333763284
40	22	47	47	2.9054	2.9054	1.1943587027990186	31.34	1	unpermuted	CbGpPWpG			
40	23	43	43	2.9896	2.9896	0.5167911550799069		1	permuted	CbGpPWpG	200	11.193897503390678	33.465151551220224
40	23	43	43	2.926	2.926	1.0924766328688857	31.884	1	unpermuted	CbGpPWpG			
40	24	41	41	3.0185	3.0185	0.5174621590153704		1	permuted	CbGpPWpG	200	11.272799926212842	34.0267750892169
40	24	41	41	3.0516	3.0516	1.0759330125730981	30.22	1	unpermuted	CbGpPWpG			
40	25	59	59	3.0527	3.0527	0.4962075151359035		1	permuted	CbGpPWpG	200	12.398333796458994	37.84890538814113
40	25	59	59	1.8076	1.8076	1.537246458593429	22.61	1	unpermuted	CbGpPWpG			
40	26	21	21	3.0724	3.0724	0.4856247009563953		1	permuted	CbGpPWpG	200	13.027754759069301	40.02586134735857
40	26	21	21	2.6847	2.6847	1.3001791396194773	23.762	1	unpermuted	CbGpPWpG			
40	27	17	17	3.0955	3.0955	0.4949002307697284		1	permuted	CbGpPWpG	200	12.63856281047416	39.12286894998612
40	27	17	17	3.7951	3.7951	0.8027470144818192	55.941	1	unpermuted	CbGpPWpG			
40	28	22	22	3.11	3.11	0.48074805176853697		1	permuted	CbGpPWpG	200	13.456457043773346	41.85010236344122
40	28	22	22	3.3474	3.3474	0.8748972888132952	44.727	1	unpermuted	CbGpPWpG			
40	29	31	31	3.1293	3.1293	0.4737844165238524		1	permuted	CbGpPWpG	200	13.940736271935325	43.62475157205352
40	29	31	31	3.3734	3.3734	0.879499752164487	45.323	1	unpermuted	CbGpPWpG			
40	30	15	15	3.1441	3.1441	0.47450819004516853		1	permuted	CbGpPWpG	200	13.963994970166315	43.90427328384522
40	30	15	15	3.0063	3.0063	0.6612552230584552	34.2	1	unpermuted	CbGpPWpG			
40	31	13	13	3.1597	3.1597	0.4698690312261677		1	permuted	CbGpPWpG	200	14.311701970010313	45.22058865115424
40	31	13	13	3.2391	3.2391	1.4548159080974696	58.846	1	unpermuted	CbGpPWpG			
40	32	18	18	3.1811	3.1811	0.45317052021069015		1	permuted	CbGpPWpG	200	15.490010394732375	49.275009751247424
40	32	18	18	2.791	2.791	1.6726256835383873	40.556	1	unpermuted	CbGpPWpG			
40	33	16	16	3.1938	3.1938	0.45486666454738867		1	permuted	CbGpPWpG	200	15.436054353410919	49.29930748063257
40	33	16	16	2.4346	2.4346	1.6203117188532068	25.938	1	unpermuted	CbGpPWpG			
40	34	16	16	3.2161	3.2161	0.45516743177016894		1	permuted	CbGpPWpG	200	15.523468408994358	49.92520811676199
40	34	16	16	4.1176	4.1176	1.3734139114130879	127.06	1	unpermuted	CbGpPWpG			
40	35	16	16	3.2234	3.2234	0.44565525466116807		1	permuted	CbGpPWpG	200	16.229665508779572	52.313912485687155
40	35	16	16	3.6792	3.6792	1.4661819508210465	82.438	1	unpermuted	CbGpPWpG			
40	36	15	15	3.2435	3.2435	0.4415508351094981		1	permuted	CbGpPWpG	200	16.635941655168352	53.95804401848948
40	36	15	15	3.8614	3.8614	0.8598470039226557	96.533	1	unpermuted	CbGpPWpG			
40	37	5	5	3.2745	3.2745	0.4402661224788728		1	permuted	CbGpPWpG	200	16.893078094379216	55.31566234400978
40	37	5	5	3.7603	3.7603	1.5664538684491354	124.8	1	unpermuted	CbGpPWpG			
40	38	8	8	3.2874	3.2874	0.4442746426731183		1	permuted	CbGpPWpG	200	16.65532063215305	54.753142227067706
40	38	8	8	4.3592	4.3592	0.6701850452970052	98	1	unpermuted	CbGpPWpG			
40	39	11	11	3.2867	3.2867	0.4305745511703543		1	permuted	CbGpPWpG	200	17.72788651509921	58.265387746148726
40	39	11	11	3.7163	3.7163	0.9549030785855807	77.364	1	unpermuted	CbGpPWpG			
40	40	8	8	3.2893	3.2893	0.4452718775409636		1	permuted	CbGpPWpG	200	16.590223138450174	54.57012999467259
40	40	8	8	4.6166	4.6166	0.9191009712667432	162	1	unpermuted	CbGpPWpG			
40	41	9	9	3.3067	3.3067	0.4275021308672525		1	permuted	CbGpPWpG	200	18.09315991021055	59.8281275298338
40	41	9	9	5.1142	5.1142	0.2534540502484291	159.44	1	unpermuted	CbGpPWpG			
40	42	10	10	3.328	3.328	0.42251551307611895		1	permuted	CbGpPWpG	200	18.642021746859417	62.03993566665151
40	42	10	10	4.8429	4.8429	0.6693688221518617	164.6	1	unpermuted	CbGpPWpG			
40	43	17	17	3.3437	3.3437	0.4193686603017171		1	permuted	CbGpPWpG	200	19.01247915921183	63.57252283345407
40	43	17	17	3.0384	3.0384	0.8592604394789222	50.706	1	unpermuted	CbGpPWpG			
40	44	22	22	3.3615	3.3615	0.41260112274700267		1	permuted	CbGpPWpG	200	19.745691675827512	66.37514968587143
40	44	22	22	2.8747	2.8747	1.080540873574715	48.5	1	unpermuted	CbGpPWpG			
40	45	23	23	3.3761	3.3761	0.41077514509617896		1	permuted	CbGpPWpG	200	20.00822979052708	67.55004590966735
40	45	23	23	3.5105	3.5105	1.536114602369924	100.91	1	unpermuted	CbGpPWpG			
40	46	11	11	3.3755	3.3755	0.40917753589535477		1	permuted	CbGpPWpG	200	20.160819795323786	68.0518507470202
40	46	11	11	3.5664	3.5664	1.4697388284577286	93.636	1	unpermuted	CbGpPWpG			
40	47	24	24	3.3821	3.3821	0.40408425274480747		1	permuted	CbGpPWpG	200	20.71278723857597	70.05206479406274
40	47	24	24	3.193	3.193	1.2442765949598042	61	1	unpermuted	CbGpPWpG			
40	48	22	22	3.4136	3.4136	0.403617987467352		1	permuted	CbGpPWpG	200	20.95398291842696	71.52768943819777
40	48	22	22	3.1691	3.1691	1.4849797141613745	82.136	1	unpermuted	CbGpPWpG			
40	49	10	10	3.4179	3.4179	0.39319764406139646		1	permuted	CbGpPWpG	200	22.107096668551364	75.55883176857775
40	49	10	10	3.7997	3.7997	1.7963985643964462	141.9	1	unpermuted	CbGpPWpG			
40	50	8	8	3.4331	3.4331	0.3904347222701476		1	permuted	CbGpPWpG	200	22.52093413369076	77.3160517187952
40	50	8	8	4.0608	4.0608	1.4792537690117709	130.38	1	unpermuted	CbGpPWpG			
40	51	13	13	3.441	3.441	0.3852988367034247		1	permuted	CbGpPWpG	200	23.178416210422927	79.7559164731624
40	51	13	13	3.2225	3.2225	1.803115941583857	99	1	unpermuted	CbGpPWpG			
40	52	18	18	3.4504	3.4504	0.39278462070447584		1	permuted	CbGpPWpG	200	22.364866656019995	77.16876964206259
40	52	18	18	3.4325	3.4325	1.3662031383371052	84	1	unpermuted	CbGpPWpG			
40	53	9	9	3.4457	3.4457	0.3876022060955239		1	permuted	CbGpPWpG	200	22.935151002122424	79.02703501355012
40	53	9	9	2.627	2.627	1.1763440474742393	54.667	1	unpermuted	CbGpPWpG			
40	54	7	7	3.448	3.448	0.39801722331840994		1	permuted	CbGpPWpG	200	21.765487742694603	75.04824463786885
40	54	7	7	4.3035	4.3035	1.3346454526809288	169.86	1	unpermuted	CbGpPWpG			
40	55	9	9	3.485	3.485	0.38246343172729935		1	permuted	CbGpPWpG	200	23.824447360740628	83.02817763595617
40	55	9	9	4.6716	4.6716	0.9216773345467507	175.33	1	unpermuted	CbGpPWpG			
40	56	6	6	3.4937	3.4937	0.3892230783941247		1	permuted	CbGpPWpG	200	23.061710518386164	80.57126812236797
40	56	6	6	4.141	4.141	1.2122113484962833	121	1	unpermuted	CbGpPWpG			
40	57	3	3	3.522	3.522	0.3841132465920731		1	permuted	CbGpPWpG	200	23.870728177951694	84.07171444489967
40	57	3	3	3.5428	3.5428	0.6301075218536853	79.667	1	unpermuted	CbGpPWpG			
40	58	5	5	3.488	3.488	0.3786352964679259		1	permuted	CbGpPWpG	200	24.329860513488583	84.86359612877013
40	58	5	5	3.1052	3.1052	1.4780149887075844	97.8	1	unpermuted	CbGpPWpG			
40	59	7	7	3.509	3.509	0.3695952368588091		1	permuted	CbGpPWpG	200	25.687833963080454	90.13795527879618
