position	identifier	name
1623	GO:0017147	Wnt-protein binding
1624	GO:0017150	tRNA dihydrouridine synthase activity
1625	GO:0017151	DEAD/H-box RNA helicase binding
1626	GO:0017153	sodium:dicarboxylate symporter activity
1627	GO:0017154	semaphorin receptor activity
1628	GO:0017159	pantetheine hydrolase activity
1629	GO:0017160	Ral GTPase binding
1630	GO:0017162	aryl hydrocarbon receptor binding
1631	GO:0017166	vinculin binding
1632	GO:0017169	CDP-alcohol phosphatidyltransferase activity
1633	GO:0017171	serine hydrolase activity
1634	GO:0017176	phosphatidylinositol N-acetylglucosaminyltransferase activity
1635	GO:0018024	histone-lysine N-methyltransferase activity
1636	GO:0018479	benzaldehyde dehydrogenase (NAD+) activity
1637	GO:0018636	phenanthrene 9,10-monooxygenase activity
1638	GO:0018675	(S)-limonene 6-monooxygenase activity
1639	GO:0018676	(S)-limonene 7-monooxygenase activity
1640	GO:0018685	alkane 1-monooxygenase activity
1641	GO:0018812	3-hydroxyacyl-CoA dehydratase activity
1642	GO:0019001	guanyl nucleotide binding
1643	GO:0019002	GMP binding
1644	GO:0019003	GDP binding
1645	GO:0019103	pyrimidine nucleotide binding
1646	GO:0019104	DNA N-glycosylase activity
1647	GO:0019107	myristoyltransferase activity
1648	GO:0019113	limonene monooxygenase activity
1649	GO:0019136	deoxynucleoside kinase activity
1650	GO:0019144	ADP-sugar diphosphatase activity
1651	GO:0019145	aminobutyraldehyde dehydrogenase activity
1652	GO:0019158	mannokinase activity
1653	GO:0019166	trans-2-enoyl-CoA reductase (NADPH) activity
1654	GO:0019172	glyoxalase III activity
1655	GO:0019198	transmembrane receptor protein phosphatase activity
1656	GO:0019199	transmembrane receptor protein kinase activity
1657	GO:0019200	carbohydrate kinase activity
1658	GO:0019201	nucleotide kinase activity
1659	GO:0019203	carbohydrate phosphatase activity
1660	GO:0019205	nucleobase-containing compound kinase activity
1661	GO:0019206	nucleoside kinase activity
1662	GO:0019207	kinase regulator activity
1663	GO:0019208	phosphatase regulator activity
1664	GO:0019209	kinase activator activity
1665	GO:0019210	kinase inhibitor activity
1666	GO:0019211	phosphatase activator activity
1667	GO:0019212	phosphatase inhibitor activity
1668	GO:0019213	deacetylase activity
1669	GO:0019215	intermediate filament binding
1670	GO:0019237	centromeric DNA binding
1671	GO:0019238	cyclohydrolase activity
1672	GO:0019239	deaminase activity
1673	GO:0019531	oxalate transmembrane transporter activity
1674	GO:0019534	toxin transporter activity
1675	GO:0019706	protein-cysteine S-palmitoyltransferase activity
1676	GO:0019707	protein-cysteine S-acyltransferase activity
1677	GO:0019763	immunoglobulin receptor activity
1678	GO:0019767	IgE receptor activity
1679	GO:0019776	Atg8 ligase activity
1680	GO:0019777	Atg12 transferase activity
1681	GO:0019781	NEDD8 activating enzyme activity
1682	GO:0019783	ubiquitin-like protein-specific protease activity
1683	GO:0019784	NEDD8-specific protease activity
1684	GO:0019787	ubiquitin-like protein transferase activity
1685	GO:0019788	NEDD8 transferase activity
1686	GO:0019789	SUMO transferase activity
1687	GO:0019797	procollagen-proline 3-dioxygenase activity
1688	GO:0019798	procollagen-proline dioxygenase activity
1689	GO:0019825	oxygen binding
1690	GO:0019826	oxygen sensor activity
1691	GO:0019828	aspartic-type endopeptidase inhibitor activity
1692	GO:0019829	cation-transporting ATPase activity
1693	GO:0019834	phospholipase A2 inhibitor activity
1694	GO:0019838	growth factor binding
1695	GO:0019840	isoprenoid binding
1696	GO:0019841	retinol binding
1697	GO:0019842	vitamin binding
1698	GO:0019843	rRNA binding
1699	GO:0019855	calcium channel inhibitor activity
1700	GO:0019862	IgA binding
1701	GO:0019863	IgE binding
1702	GO:0019864	IgG binding
1703	GO:0019865	immunoglobulin binding
1704	GO:0019869	chloride channel inhibitor activity
1705	GO:0019870	potassium channel inhibitor activity
1706	GO:0019871	sodium channel inhibitor activity
1707	GO:0019887	protein kinase regulator activity
1708	GO:0019888	protein phosphatase regulator activity
1709	GO:0019894	kinesin binding
1710	GO:0019900	kinase binding
1711	GO:0019901	protein kinase binding
1712	GO:0019902	phosphatase binding
1713	GO:0019903	protein phosphatase binding
1714	GO:0019904	protein domain specific binding
1715	GO:0019905	syntaxin binding
1716	GO:0019911	structural constituent of myelin sheath
1717	GO:0019948	SUMO activating enzyme activity
1718	GO:0019955	cytokine binding
1719	GO:0019956	chemokine binding
1720	GO:0019957	C-C chemokine binding
1721	GO:0019958	C-X-C chemokine binding
1722	GO:0019959	interleukin-8 binding
1723	GO:0019961	interferon binding
1724	GO:0019962	type I interferon binding
1725	GO:0019966	interleukin-1 binding
1726	GO:0019972	interleukin-12 binding
1727	GO:0019976	interleukin-2 binding
1728	GO:0019981	interleukin-6 binding
1729	GO:0019992	diacylglycerol binding
1730	GO:0020037	heme binding
1731	GO:0022803	passive transmembrane transporter activity
1732	GO:0022804	active transmembrane transporter activity
1733	GO:0022820	potassium ion symporter activity
1734	GO:0022821	potassium ion antiporter activity
1735	GO:0022824	transmitter-gated ion channel activity
1736	GO:0022829	wide pore channel activity
1737	GO:0022832	voltage-gated channel activity
1738	GO:0022833	mechanically gated channel activity
1739	GO:0022834	ligand-gated channel activity
1740	GO:0022835	transmitter-gated channel activity
1741	GO:0022836	gated channel activity
1742	GO:0022838	substrate-specific channel activity
1743	GO:0022839	ion gated channel activity
1744	GO:0022840	leak channel activity
1745	GO:0022841	potassium ion leak channel activity
1746	GO:0022842	narrow pore channel activity
1747	GO:0022843	voltage-gated cation channel activity
1748	GO:0022848	acetylcholine-gated cation channel activity
1749	GO:0022852	glycine-gated chloride ion channel activity
1750	GO:0022857	transmembrane transporter activity
1751	GO:0022858	alanine transmembrane transporter activity
1752	GO:0022884	macromolecule transmembrane transporter activity
1753	GO:0022889	serine transmembrane transporter activity
1754	GO:0022890	inorganic cation transmembrane transporter activity
1755	GO:0022891	substrate-specific transmembrane transporter activity
1756	GO:0022897	proton-dependent peptide secondary active transmembrane transporter activity
1757	GO:0023023	MHC protein complex binding
1758	GO:0023024	MHC class I protein complex binding
1759	GO:0023026	MHC class II protein complex binding
1760	GO:0023029	MHC class Ib protein binding
1761	GO:0030020	extracellular matrix structural constituent conferring tensile strength
1762	GO:0030021	extracellular matrix structural constituent conferring compression resistance
1763	GO:0030023	extracellular matrix constituent conferring elasticity
1764	GO:0030060	L-malate dehydrogenase activity
1765	GO:0030109	HLA-B specific inhibitory MHC class I receptor activity
1766	GO:0030144	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity
1767	GO:0030145	manganese ion binding
1768	GO:0030151	molybdenum ion binding
1769	GO:0030156	benzodiazepine receptor binding
1770	GO:0030158	protein xylosyltransferase activity
1771	GO:0030159	receptor signaling complex scaffold activity
1772	GO:0030160	GKAP/Homer scaffold activity
1773	GO:0030165	PDZ domain binding
1774	GO:0030169	low-density lipoprotein particle binding
1775	GO:0030170	pyridoxal phosphate binding
1776	GO:0030171	voltage-gated proton channel activity
1777	GO:0030172	troponin C binding
1778	GO:0030197	extracellular matrix constituent, lubricant activity
1779	GO:0030215	semaphorin receptor binding
1780	GO:0030226	apolipoprotein receptor activity
1781	GO:0030228	lipoprotein particle receptor activity
1782	GO:0030229	very-low-density lipoprotein particle receptor activity
1783	GO:0030234	enzyme regulator activity
1784	GO:0030235	nitric-oxide synthase regulator activity
1785	GO:0030246	carbohydrate binding
1786	GO:0030247	polysaccharide binding
1787	GO:0030249	guanylate cyclase regulator activity
1788	GO:0030250	guanylate cyclase activator activity
1789	GO:0030274	LIM domain binding
1790	GO:0030275	LRR domain binding
1791	GO:0030276	clathrin binding
1792	GO:0030280	structural constituent of epidermis
1793	GO:0030284	estrogen receptor activity
1794	GO:0030291	protein serine/threonine kinase inhibitor activity
1795	GO:0030292	protein tyrosine kinase inhibitor activity
1796	GO:0030295	protein kinase activator activity
1797	GO:0030296	protein tyrosine kinase activator activity
1798	GO:0030297	transmembrane receptor protein tyrosine kinase activator activity
1799	GO:0030305	heparanase activity
1800	GO:0030306	ADP-ribosylation factor binding
1801	GO:0030331	estrogen receptor binding
1802	GO:0030332	cyclin binding
1803	GO:0030337	DNA polymerase processivity factor activity
1804	GO:0030343	vitamin D3 25-hydroxylase activity
1805	GO:0030345	structural constituent of tooth enamel
1806	GO:0030346	protein phosphatase 2B binding
1807	GO:0030350	iron-responsive element binding
1808	GO:0030362	protein phosphatase type 4 regulator activity
1809	GO:0030368	interleukin-17 receptor activity
1810	GO:0030369	ICAM-3 receptor activity
1811	GO:0030371	translation repressor activity
1812	GO:0030374	ligand-dependent nuclear receptor transcription coactivator activity
1813	GO:0030375	thyroid hormone receptor coactivator activity
1814	GO:0030395	lactose binding
1815	GO:0030414	peptidase inhibitor activity
1816	GO:0030492	hemoglobin binding
1817	GO:0030506	ankyrin binding
1818	GO:0030507	spectrin binding
1819	GO:0030515	snoRNA binding
1820	GO:0030544	Hsp70 protein binding
1821	GO:0030545	receptor regulator activity
1822	GO:0030546	receptor activator activity
1823	GO:0030547	receptor inhibitor activity
1824	GO:0030548	acetylcholine receptor regulator activity
1825	GO:0030551	cyclic nucleotide binding
1826	GO:0030552	cAMP binding
1827	GO:0030553	cGMP binding
1828	GO:0030572	phosphatidyltransferase activity
1829	GO:0030586	[methionine synthase] reductase activity
1830	GO:0030594	neurotransmitter receptor activity
1831	GO:0030613	oxidoreductase activity, acting on phosphorus or arsenic in donors
1832	GO:0030614	oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor
1833	GO:0030617	transforming growth factor beta receptor, inhibitory cytoplasmic mediator activity
1834	GO:0030618	transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity
1835	GO:0030619	U1 snRNA binding
1836	GO:0030620	U2 snRNA binding
1837	GO:0030621	U4 snRNA binding
1838	GO:0030622	U4atac snRNA binding
1839	GO:0030626	U12 snRNA binding
1840	GO:0030627	pre-mRNA 5'-splice site binding
1841	GO:0030628	pre-mRNA 3'-splice site binding
1842	GO:0030674	protein binding, bridging
1843	GO:0030676	Rac guanyl-nucleotide exchange factor activity
1844	GO:0030695	GTPase regulator activity
1845	GO:0030742	GTP-dependent protein binding
1846	GO:0030881	beta-2-microglobulin binding
1847	GO:0030882	lipid antigen binding
1848	GO:0030883	endogenous lipid antigen binding
1849	GO:0030884	exogenous lipid antigen binding
1850	GO:0030898	actin-dependent ATPase activity
1851	GO:0030899	calcium-dependent ATPase activity
1852	GO:0030911	TPR domain binding
1853	GO:0030942	endoplasmic reticulum signal peptide binding
1854	GO:0030943	mitochondrion targeting sequence binding
1855	GO:0030955	potassium ion binding
1856	GO:0030957	Tat protein binding
1857	GO:0030971	receptor tyrosine kinase binding
1858	GO:0030976	thiamine pyrophosphate binding
1859	GO:0030983	mismatched DNA binding
1860	GO:0030984	kininogen binding
1861	GO:0031005	filamin binding
1862	GO:0031013	troponin I binding
1863	GO:0031014	troponin T binding
1864	GO:0031072	heat shock protein binding
1865	GO:0031078	histone deacetylase activity (H3-K14 specific)
1866	GO:0031127	alpha-(1,2)-fucosyltransferase activity
1867	GO:0031208	POZ domain binding
1868	GO:0031210	phosphatidylcholine binding
1869	GO:0031267	small GTPase binding
1870	GO:0031369	translation initiation factor binding
1871	GO:0031386	protein tag
1872	GO:0031402	sodium ion binding
1873	GO:0031403	lithium ion binding
1874	GO:0031404	chloride ion binding
1875	GO:0031406	carboxylic acid binding
1876	GO:0031418	L-ascorbic acid binding
1877	GO:0031419	cobalamin binding
1878	GO:0031420	alkali metal ion binding
1879	GO:0031432	titin binding
1880	GO:0031433	telethonin binding
1881	GO:0031434	mitogen-activated protein kinase kinase binding
1882	GO:0031435	mitogen-activated protein kinase kinase kinase binding
1883	GO:0031489	myosin V binding
1884	GO:0031490	chromatin DNA binding
1885	GO:0031491	nucleosome binding
1886	GO:0031492	nucleosomal DNA binding
1887	GO:0031493	nucleosomal histone binding
1888	GO:0031543	peptidyl-proline dioxygenase activity
1889	GO:0031544	peptidyl-proline 3-dioxygenase activity
1890	GO:0031545	peptidyl-proline 4-dioxygenase activity
1891	GO:0031593	polyubiquitin binding
1892	GO:0031624	ubiquitin conjugating enzyme binding
1893	GO:0031625	ubiquitin protein ligase binding
1894	GO:0031628	opioid receptor binding
1895	GO:0031681	G-protein beta-subunit binding
1896	GO:0031683	G-protein beta/gamma-subunit complex binding
1897	GO:0031685	adenosine receptor binding
1898	GO:0031690	adrenergic receptor binding
1899	GO:0031691	alpha-1A adrenergic receptor binding
1900	GO:0031692	alpha-1B adrenergic receptor binding
1901	GO:0031694	alpha-2A adrenergic receptor binding
1902	GO:0031696	alpha-2C adrenergic receptor binding
1903	GO:0031697	beta-1 adrenergic receptor binding
1904	GO:0031698	beta-2 adrenergic receptor binding
1905	GO:0031699	beta-3 adrenergic receptor binding
1906	GO:0031701	angiotensin receptor binding
1907	GO:0031702	type 1 angiotensin receptor binding
1908	GO:0031704	apelin receptor binding
1909	GO:0031705	bombesin receptor binding
1910	GO:0031708	endothelin B receptor binding
1911	GO:0031711	bradykinin receptor binding
1912	GO:0031716	calcitonin receptor binding
1913	GO:0031720	haptoglobin binding
1914	GO:0031726	CCR1 chemokine receptor binding
1915	GO:0031727	CCR2 chemokine receptor binding
1916	GO:0031730	CCR5 chemokine receptor binding
1917	GO:0031732	CCR7 chemokine receptor binding
1918	GO:0031735	CCR10 chemokine receptor binding
1919	GO:0031748	D1 dopamine receptor binding
1920	GO:0031749	D2 dopamine receptor binding
1921	GO:0031750	D3 dopamine receptor binding
1922	GO:0031752	D5 dopamine receptor binding
1923	GO:0031753	endothelial differentiation G-protein coupled receptor binding
1924	GO:0031755	Edg-2 lysophosphatidic acid receptor binding
1925	GO:0031762	follicle-stimulating hormone receptor binding
1926	GO:0031763	galanin receptor binding
1927	GO:0031765	type 2 galanin receptor binding
1928	GO:0031766	type 3 galanin receptor binding
1929	GO:0031779	melanocortin receptor binding
1930	GO:0031780	corticotropin hormone receptor binding
1931	GO:0031781	type 3 melanocortin receptor binding
1932	GO:0031782	type 4 melanocortin receptor binding
1933	GO:0031783	type 5 melanocortin receptor binding
1934	GO:0031798	type 1 metabotropic glutamate receptor binding
1935	GO:0031800	type 3 metabotropic glutamate receptor binding
1936	GO:0031821	G-protein coupled serotonin receptor binding
1937	GO:0031826	type 2A serotonin receptor binding
1938	GO:0031849	olfactory receptor binding
1939	GO:0031852	mu-type opioid receptor binding
1940	GO:0031862	prostanoid receptor binding
1941	GO:0031871	proteinase activated receptor binding
1942	GO:0031893	vasopressin receptor binding
1943	GO:0031894	V1A vasopressin receptor binding
1944	GO:0031957	very long-chain fatty acid-CoA ligase activity
1945	GO:0031994	insulin-like growth factor I binding
1946	GO:0031995	insulin-like growth factor II binding
1947	GO:0031996	thioesterase binding
1948	GO:0031997	N-terminal myristoylation domain binding
1949	GO:0032027	myosin light chain binding
1950	GO:0032029	myosin tail binding
1951	GO:0032036	myosin heavy chain binding
1952	GO:0032038	myosin II heavy chain binding
1953	GO:0032041	NAD-dependent histone deacetylase activity (H3-K14 specific)
1954	GO:0032050	clathrin heavy chain binding
1955	GO:0032051	clathrin light chain binding
1956	GO:0032052	bile acid binding
1957	GO:0032089	NACHT domain binding
1958	GO:0032090	Pyrin domain binding
1959	GO:0032093	SAM domain binding
1960	GO:0032129	histone deacetylase activity (H3-K9 specific)
1961	GO:0032135	DNA insertion or deletion binding
1962	GO:0032137	guanine/thymine mispair binding
1963	GO:0032138	single base insertion or deletion binding
1964	GO:0032139	dinucleotide insertion or deletion binding
1965	GO:0032142	single guanine insertion binding
1966	GO:0032143	single thymine insertion binding
1967	GO:0032181	dinucleotide repeat insertion binding
1968	GO:0032182	ubiquitin-like protein binding
1969	GO:0032183	SUMO binding
1970	GO:0032184	SUMO polymer binding
1971	GO:0032190	acrosin binding
1972	GO:0032217	riboflavin transporter activity
1973	GO:0032266	phosphatidylinositol-3-phosphate binding
1974	GO:0032296	double-stranded RNA-specific ribonuclease activity
1975	GO:0032356	oxidized DNA binding
1976	GO:0032357	oxidized purine DNA binding
1977	GO:0032393	MHC class I receptor activity
1978	GO:0032394	MHC class Ib receptor activity
1979	GO:0032395	MHC class II receptor activity
1980	GO:0032396	inhibitory MHC class I receptor activity
1981	GO:0032399	HECT domain binding
1982	GO:0032403	protein complex binding
1983	GO:0032404	mismatch repair complex binding
1984	GO:0032405	MutLalpha complex binding
1985	GO:0032407	MutSalpha complex binding
1986	GO:0032422	purine-rich negative regulatory element binding
1987	GO:0032450	maltose alpha-glucosidase activity
1988	GO:0032451	demethylase activity
1989	GO:0032452	histone demethylase activity
1990	GO:0032453	histone demethylase activity (H3-K4 specific)
1991	GO:0032454	histone demethylase activity (H3-K9 specific)
1992	GO:0032551	pyrimidine ribonucleoside binding
1993	GO:0032552	deoxyribonucleotide binding
1994	GO:0032554	purine deoxyribonucleotide binding
1995	GO:0032557	pyrimidine ribonucleotide binding
1996	GO:0032558	adenyl deoxyribonucleotide binding
1997	GO:0032561	guanyl ribonucleotide binding
1998	GO:0032564	dATP binding
1999	GO:0032767	copper-dependent protein binding
2000	GO:0032794	GTPase activating protein binding
2001	GO:0032795	heterotrimeric G-protein binding
2002	GO:0032810	sterol response element binding
2003	GO:0032813	tumor necrosis factor receptor superfamily binding
2004	GO:0032934	sterol binding
2005	GO:0032947	protein complex scaffold
2006	GO:0033038	bitter taste receptor activity
2007	GO:0033040	sour taste receptor activity
2008	GO:0033041	sweet taste receptor activity
2009	GO:0033130	acetylcholine receptor binding
2010	GO:0033142	progesterone receptor binding
2011	GO:0033149	FFAT motif binding
2012	GO:0033170	protein-DNA loading ATPase activity
2013	GO:0033188	sphingomyelin synthase activity
2014	GO:0033192	calmodulin-dependent protein phosphatase activity
2015	GO:0033218	amide binding
2016	GO:0033265	choline binding
2017	GO:0033293	monocarboxylic acid binding
2018	GO:0033300	dehydroascorbic acid transporter activity
2019	GO:0033549	MAP kinase phosphatase activity
2020	GO:0033558	protein deacetylase activity
2021	GO:0033570	transferrin transmembrane transporter activity
2022	GO:0033612	receptor serine/threonine kinase binding
2023	GO:0033613	activating transcription factor binding
2024	GO:0033677	DNA/RNA helicase activity
2025	GO:0033691	sialic acid binding
2026	GO:0033695	oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor
2027	GO:0033743	peptide-methionine (R)-S-oxide reductase activity
2028	GO:0033754	indoleamine 2,3-dioxygenase activity
2029	GO:0033764	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
2030	GO:0033765	steroid dehydrogenase activity, acting on the CH-CH group of donors
2031	GO:0033829	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity
2032	GO:0033842	N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity
2033	GO:0033857	diphosphoinositol-pentakisphosphate kinase activity
2034	GO:0033872	[heparan sulfate]-glucosamine 3-sulfotransferase 3 activity
2035	GO:0033883	pyridoxal phosphatase activity
2036	GO:0033906	hyaluronoglucuronidase activity
2037	GO:0034040	lipid-transporting ATPase activity
2038	GO:0034041	sterol-transporting ATPase activity
2039	GO:0034046	poly(G) binding
2040	GO:0034056	estrogen response element binding
2041	GO:0034061	DNA polymerase activity
2042	GO:0034062	RNA polymerase activity
2043	GO:0034185	apolipoprotein binding
2044	GO:0034186	apolipoprotein A-I binding
2045	GO:0034188	apolipoprotein A-I receptor activity
2046	GO:0034189	very-low-density lipoprotein particle binding
2047	GO:0034190	apolipoprotein receptor binding
2048	GO:0034191	apolipoprotein A-I receptor binding
2049	GO:0034212	peptide N-acetyltransferase activity
2050	GO:0034235	GPI anchor binding
2051	GO:0034236	protein kinase A catalytic subunit binding
2052	GO:0034237	protein kinase A regulatory subunit binding
2053	GO:0034416	bisphosphoglycerate phosphatase activity
2054	GO:0034437	glycoprotein transporter activity
2055	GO:0034450	ubiquitin-ubiquitin ligase activity
2056	GO:0034452	dynactin binding
2057	GO:0034481	chondroitin sulfotransferase activity
2058	GO:0034483	heparan sulfate sulfotransferase activity
2059	GO:0034485	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity
2060	GO:0034511	U3 snoRNA binding
2061	GO:0034513	box H/ACA snoRNA binding
2062	GO:0034584	piRNA binding
2063	GO:0034593	phosphatidylinositol bisphosphate phosphatase activity
2064	GO:0034594	phosphatidylinositol trisphosphate phosphatase activity
2065	GO:0034595	phosphatidylinositol phosphate 5-phosphatase activity
2066	GO:0034596	phosphatidylinositol phosphate 4-phosphatase activity
2067	GO:0034597	phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity
2068	GO:0034603	pyruvate dehydrogenase [NAD(P)+] activity
2069	GO:0034604	pyruvate dehydrogenase (NAD+) activity
2070	GO:0034617	tetrahydrobiopterin binding
2071	GO:0034618	arginine binding
2072	GO:0034648	histone demethylase activity (H3-dimethyl-K4 specific)
2073	GO:0034701	tripeptidase activity
2074	GO:0034711	inhibin binding
2075	GO:0034713	type I transforming growth factor beta receptor binding
2076	GO:0034714	type III transforming growth factor beta receptor binding
2077	GO:0034736	cholesterol O-acyltransferase activity
2078	GO:0034739	histone deacetylase activity (H4-K16 specific)
2079	GO:0034875	caffeine oxidase activity
2080	GO:0034979	NAD-dependent protein deacetylase activity
2081	GO:0034987	immunoglobulin receptor binding
2082	GO:0034988	Fc-gamma receptor I complex binding
2083	GO:0035004	phosphatidylinositol 3-kinase activity
2084	GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity
2085	GO:0035014	phosphatidylinositol 3-kinase regulator activity
2086	GO:0035033	histone deacetylase regulator activity
2087	GO:0035034	histone acetyltransferase regulator activity
2088	GO:0035035	histone acetyltransferase binding
2089	GO:0035064	methylated histone binding
2090	GO:0035091	phosphatidylinositol binding
2091	GO:0035173	histone kinase activity
2092	GO:0035174	histone serine kinase activity
2093	GO:0035175	histone kinase activity (H3-S10 specific)
2094	GO:0035184	histone threonine kinase activity
2095	GO:0035197	siRNA binding
2096	GO:0035198	miRNA binding
2097	GO:0035240	dopamine binding
2098	GO:0035241	protein-arginine omega-N monomethyltransferase activity
2099	GO:0035242	protein-arginine omega-N asymmetric methyltransferase activity
2100	GO:0035243	protein-arginine omega-N symmetric methyltransferase activity
2101	GO:0035250	UDP-galactosyltransferase activity
2102	GO:0035251	UDP-glucosyltransferase activity
2103	GO:0035252	UDP-xylosyltransferase activity
2104	GO:0035254	glutamate receptor binding
2105	GO:0035255	ionotropic glutamate receptor binding
2106	GO:0035256	G-protein coupled glutamate receptor binding
2107	GO:0035257	nuclear hormone receptor binding
2108	GO:0035258	steroid hormone receptor binding
2109	GO:0035259	glucocorticoid receptor binding
2110	GO:0035276	ethanol binding
2111	GO:0035312	5'-3' exodeoxyribonuclease activity
2112	GO:0035325	Toll-like receptor binding
2113	GO:0035326	enhancer binding
2114	GO:0035368	selenocysteine insertion sequence binding
2115	GO:0035373	chondroitin sulfate proteoglycan binding
2116	GO:0035374	chondroitin sulfate binding
2117	GO:0035381	ATP-gated ion channel activity
2118	GO:0035402	histone kinase activity (H3-T11 specific)
2119	GO:0035403	histone kinase activity (H3-T6 specific)
2120	GO:0035473	lipase binding
2121	GO:0035497	cAMP response element binding
2122	GO:0035514	DNA demethylase activity
2123	GO:0035515	oxidative RNA demethylase activity
2124	GO:0035529	NADH pyrophosphatase activity
2125	GO:0035539	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity
2126	GO:0035575	histone demethylase activity (H4-K20 specific)
2127	GO:0035586	purinergic receptor activity
2128	GO:0035591	signaling adaptor activity
2129	GO:0035612	AP-2 adaptor complex binding
2130	GO:0035613	RNA stem-loop binding
2131	GO:0035614	snRNA stem-loop binding
2132	GO:0035615	clathrin adaptor activity
2133	GO:0035620	ceramide transporter activity
2134	GO:0035650	AP-1 adaptor complex binding
2135	GO:0035651	AP-3 adaptor complex binding
2136	GO:0035662	Toll-like receptor 4 binding
2137	GO:0035663	Toll-like receptor 2 binding
2138	GO:0035671	enone reductase activity
2139	GO:0035673	oligopeptide transmembrane transporter activity
2140	GO:0035727	lysophosphatidic acid binding
2141	GO:0035870	dITP diphosphatase activity
2142	GO:0035877	death effector domain binding
2143	GO:0035925	mRNA 3'-UTR AU-rich region binding
2144	GO:0035939	microsatellite binding
2145	GO:0036002	pre-mRNA binding
2146	GO:0036033	mediator complex binding
2147	GO:0036041	long-chain fatty acid binding
2148	GO:0036042	long-chain fatty acyl-CoA binding
2149	GO:0036122	BMP binding
2150	GO:0036132	13-prostaglandin reductase activity
2151	GO:0036137	kynurenine aminotransferase activity
2152	GO:0036310	annealing helicase activity
2153	GO:0036312	phosphatidylinositol 3-kinase regulatory subunit binding
2154	GO:0036313	phosphatidylinositol 3-kinase catalytic subunit binding
2155	GO:0036374	glutathione hydrolase activity
2156	GO:0036402	proteasome-activating ATPase activity
2157	GO:0036435	K48-linked polyubiquitin binding
2158	GO:0036442	hydrogen-exporting ATPase activity
2159	GO:0036459	thiol-dependent ubiquitinyl hydrolase activity
2160	GO:0036461	BLOC-2 complex binding
2161	GO:0036505	prosaposin receptor activity
2162	GO:0038024	cargo receptor activity
2163	GO:0038025	reelin receptor activity
2164	GO:0038036	sphingosine-1-phosphate receptor activity
2165	GO:0038049	transcription factor activity, ligand-activated RNA polymerase II transcription factor binding
2166	GO:0038052	RNA polymerase II transcription factor activity, estrogen-activated sequence-specific DNA binding
2167	GO:0038062	protein tyrosine kinase collagen receptor activity
2168	GO:0038064	collagen receptor activity
2169	GO:0038085	vascular endothelial growth factor binding
2170	GO:0038100	nodal binding
2171	GO:0038181	bile acid receptor activity
2172	GO:0038187	pattern recognition receptor activity
2173	GO:0038191	neuropilin binding
2174	GO:0039706	co-receptor binding
2175	GO:0042015	interleukin-20 binding
2176	GO:0042019	interleukin-23 binding
2177	GO:0042020	interleukin-23 receptor activity
2178	GO:0042030	ATPase inhibitor activity
2179	GO:0042043	neurexin family protein binding
2180	GO:0042054	histone methyltransferase activity
2181	GO:0042056	chemoattractant activity
2182	GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity
2183	GO:0042134	rRNA primary transcript binding
2184	GO:0042162	telomeric DNA binding
2185	GO:0042165	neurotransmitter binding
2186	GO:0042166	acetylcholine binding
2187	GO:0042169	SH2 domain binding
2188	GO:0042171	lysophosphatidic acid acyltransferase activity
2189	GO:0042277	peptide binding
2190	GO:0042281	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity
2191	GO:0042284	sphingolipid delta-4 desaturase activity
2192	GO:0042285	xylosyltransferase activity
2193	GO:0042287	MHC protein binding
2194	GO:0042288	MHC class I protein binding
2195	GO:0042289	MHC class II protein binding
2196	GO:0042296	ISG15 transferase activity
2197	GO:0042301	phosphate ion binding
2198	GO:0042328	heparan sulfate N-acetylglucosaminyltransferase activity
2199	GO:0042379	chemokine receptor binding
2200	GO:0042392	sphingosine-1-phosphate phosphatase activity
2201	GO:0042393	histone binding
2202	GO:0042498	diacyl lipopeptide binding
2203	GO:0042500	aspartic endopeptidase activity, intramembrane cleaving
2204	GO:0042562	hormone binding
2205	GO:0042577	lipid phosphatase activity
2206	GO:0042578	phosphoric ester hydrolase activity
2207	GO:0042605	peptide antigen binding
2208	GO:0042608	T cell receptor binding
2209	GO:0042609	CD4 receptor binding
2210	GO:0042610	CD8 receptor binding
2211	GO:0042623	ATPase activity, coupled
2212	GO:0042625	ATPase coupled ion transmembrane transporter activity
2213	GO:0042626	ATPase activity, coupled to transmembrane movement of substances
2214	GO:0042731	PH domain binding
2215	GO:0042799	histone methyltransferase activity (H4-K20 specific)
2216	GO:0042800	histone methyltransferase activity (H3-K4 specific)
2217	GO:0042803	protein homodimerization activity
2218	GO:0042805	actinin binding
2219	GO:0042806	fucose binding
