half_life	drug	disease	circadian_efficacy	G_Fat SQ_amp	G_Fat Visceral_amp	G_Aorta_amp	G_Artery Coronary_amp	G_Artery Tibial_amp	G_Colon_amp	G_Esophagus_amp	G_Heart Atrial_amp	G_Liver_amp	G_Lung_amp	G_Nerve Tibial_amp	G_Pituitary_amp	G_Thyroid_amp	GC_Fat SQ_amp	GC_Fat Visceral_amp	GC_Aorta_amp	GC_Artery Coronary_amp	GC_Artery Tibial_amp	GC_Colon_amp	GC_Esophagus_amp	GC_Heart Atrial_amp	GC_Liver_amp	GC_Lung_amp	GC_Nerve Tibial_amp	GC_Pituitary_amp	GC_Thyroid_amp	GD_Fat SQ_amp	GD_Fat Visceral_amp	GD_Aorta_amp	GD_Artery Coronary_amp	GD_Artery Tibial_amp	GD_Colon_amp	GD_Esophagus_amp	GD_Heart Atrial_amp	GD_Liver_amp	GD_Lung_amp	GD_Nerve Tibial_amp	GD_Pituitary_amp	GD_Thyroid_amp	CG_Fat SQ_amp	CG_Fat Visceral_amp	CG_Aorta_amp	CG_Artery Coronary_amp	CG_Artery Tibial_amp	CG_Colon_amp	CG_Esophagus_amp	CG_Heart Atrial_amp	CG_Liver_amp	CG_Lung_amp	CG_Nerve Tibial_amp	CG_Pituitary_amp	CG_Thyroid_amp	DG_Fat SQ_amp	DG_Fat Visceral_amp	DG_Aorta_amp	DG_Artery Coronary_amp	DG_Artery Tibial_amp	DG_Colon_amp	DG_Esophagus_amp	DG_Heart Atrial_amp	DG_Liver_amp	DG_Lung_amp	DG_Nerve Tibial_amp	DG_Pituitary_amp	DG_Thyroid_amp
3.5000	DB01005	DOID:11934	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6107	0.8963	0.6327	0.7085	0.5969	0.7652	0.4100	0.6570	0.3091	0.6704	0.6570	0.7816	0.6300
3.5000	DB01005	DOID:1319	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7898	0.8963	1.3777	0.7733	0.9856	0.8036	0.4858	0.6570	0.5215	0.6704	0.6570	0.7816	1.5973
3.5000	DB00412	DOID:9352	N,HL<12h	0.3674	1.2407	0.4321	0.7004	0.3830	0.7857	0.2707	0.8697	0.4546	0.9173	0.3410	0.9355	0.2230	0.3905	1.2407	0.5644	0.7004	0.6725	0.8036	0.4420	0.8697	0.6159	0.9173	0.6525	0.9355	0.4360	0.3674	1.3158	0.6207	0.8512	0.8582	0.8467	0.5581	0.8697	0.8190	0.9173	0.4307	0.9355	0.4987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.0000	DB00503	DOID:635	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0697	0.0746	0.0769	0.1347	0.1739	0.1637	0.0679	0.1578	0.1226	0.1057	0.1153	0.1032	0.1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2383	0.3639	0.0560	0.2072	0.1410	0.2375	0.2028	0.1239	0.2454	0.1844	0.1431	0.0560	0.2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.0000	DB00264	DOID:10763	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0948	0.2109	0.1706	0.1900	0.1855	0.1580	0.2007	0.1309	0.2797	0.3242	0.1328	0.1390	0.2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6107	0.4918	0.6327	0.7085	0.5969	0.6535	0.6254	0.6570	0.5299	0.6035	0.2267	0.4375	0.7113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.0000	DB01132	DOID:9352	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3141	0.8185	0.5644	0.6336	0.6169	0.8036	0.3265	0.6154	0.5215	0.3040	0.4307	0.3836	0.4360	0.2570	0.8185	0.5644	0.6336	0.6169	0.8036	0.5226	0.6154	0.5215	0.3040	0.4307	0.3836	0.5120	0.3674	1.2407	0.4321	0.7004	0.3830	0.7857	0.2707	0.8697	0.4546	0.9173	0.3410	0.9355	0.2230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.7500	DB00343	DOID:10763	N,HL<12h	0.0278	0.1087	0.1047	0.3401	0.2567	0.4676	0.1290	0.1170	0.4085	0.1950	0.3410	0.2695	0.1559	0.1667	0.1929	0.1529	0.3401	0.2875	0.4676	0.3023	0.2626	0.4085	0.1950	0.3410	0.2695	0.1936	0.0278	0.1087	0.1047	0.3401	0.2567	0.4676	0.1290	0.1170	0.4085	0.1950	0.3410	0.2695	0.1559	0.3674	1.2407	0.4321	0.7004	0.3830	0.7857	0.2707	0.8697	0.4546	0.9173	0.5661	0.9355	0.3475	0.7177	1.3158	1.9465	1.8096	2.8025	1.0454	0.9365	1.2699	0.8190	1.1325	0.8261	1.0484	2.7498
3.3500	DB01045	DOID:1024	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3634	0.4240	0.2731	0.3674	0.5965	0.2703	0.6583	0.6307	0.2829	1.1325	0.3812	0.6630	0.5200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.6000	DB00806	DOID:418	N,HL<12h	0.0664	0.2529	0.4228	0.3348	0.5424	0.1066	0.0912	0.4263	0.3212	0.2373	0.0421	0.0961	0.1980	0.2499	0.2102	0.2187	0.2402	0.1834	0.2118	0.2673	0.2066	0.2407	0.1772	0.2270	0.0836	0.4315	0.1391	0.2345	0.3994	0.5916	0.5502	0.3104	0.4922	0.4098	0.3622	0.1602	0.1060	0.5360	0.4151	0.1786	0.2629	0.1395	0.1778	0.1756	0.0928	0.2361	0.1984	0.1322	0.1705	0.1102	0.1502	0.2015	0.2582	0.5429	0.3162	0.4598	0.7968	0.4328	0.4271	0.8555	0.4568	0.2648	0.3935	0.4451	0.3958
2.0000	DB00959	DOID:4481	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7249	1.2005	1.0114	0.9055	1.6587	1.0300	0.8487	1.0130	0.6143	0.9197	0.7729	1.5101	0.9316	0.1812	1.2005	0.8428	0.9055	1.2129	0.6236	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.0910	0.3116	0.2347	0.3943	0.0116	0.1639	0.2612	0.4497	0.3194	0.1069	0.0755	0.1206	0.0270	0.4215	1.0018	0.5322	0.5399	0.7885	0.7256	0.5373	0.9227	0.4482	0.2767	0.2290	0.5850	0.3520
4.2500	DB00220	DOID:635	N,HL<12h	0.3905	0.4736	0.3878	0.5498	0.6725	0.4976	0.3752	0.7785	0.6159	0.3762	0.6525	0.3389	0.3578	0.3905	0.4736	0.3878	0.3486	0.6725	0.4976	0.3752	0.7785	0.6159	0.4510	0.6525	0.3389	0.3578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3905	0.4736	0.3878	0.2505	0.6725	0.4976	0.3752	0.7785	0.6159	0.3762	0.6525	0.3389	0.3578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.5000	DB00642	DOID:1324	N,HL<12h	0.1300	0.0009	0.0762	0.1977	0.3028	0.1220	0.1109	0.0199	0.2906	0.5660	0.1021	0.0816	0.1062	0.2010	0.3410	0.1730	0.2422	0.3028	0.3369	0.3841	0.3113	0.2906	0.5660	0.2523	0.1884	0.3040	0.2010	0.2631	0.1424	0.1977	0.3028	0.2252	0.2143	0.3026	0.2906	0.5660	0.1339	0.1615	0.3024	0.3634	0.7973	0.5506	0.6813	0.7218	0.7488	0.5099	0.7526	0.4486	0.6008	0.4599	0.6050	0.3314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.0000	DB00571	DOID:6364	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2004	0.1615	0.2932	0.2937	0.3622	0.2333	0.4367	0.3757	0.3323	0.1870	0.1047	0.1949	0.1452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4350	0.4107	0.3310	0.3495	0.4330	0.5579	0.7280	0.4528	0.5199	0.4740	0.2031	0.3051	0.7343
4.0000	DB00571	DOID:10763	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2004	0.0938	0.2932	0.2937	0.2128	0.2333	0.1892	0.2793	0.0826	0.1870	0.0769	0.1275	0.1348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9849	1.3158	1.0386	1.8474	1.4303	0.7857	0.7312	0.9227	0.5495	1.2282	0.4807	1.0435	0.8694	0.4350	0.4107	0.3310	0.3495	0.4330	0.5579	0.7280	0.4528	0.5199	0.4740	0.2031	0.3051	0.7343
4.0000	DB00704	DOID:0050741	N,HL<12h	0.1808	0.2786	0.2558	0.3824	0.2971	0.1101	0.1751	0.1273	0.1063	0.2940	0.2874	0.2004	0.2085	0.3905	0.5270	0.3878	0.3486	0.6725	0.4976	0.3752	0.7785	0.6159	0.4510	0.6525	0.3389	0.3578	0.5633	0.4736	0.3878	0.2505	0.6725	0.4976	0.5977	0.7785	0.6159	0.5561	0.6525	0.3389	0.3578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.5000	DB00773	DOID:4045	N,HL<12h	0.1762	0.1101	0.0142	0.1447	0.1009	0.1219	0.1236	0.2126	0.2988	0.0720	0.0255	0.0265	0.0825	0.4844	1.2005	0.8428	0.9055	1.2129	0.8036	0.9935	1.0130	0.6143	0.9197	0.7729	0.7199	0.8737	0.7222	1.2005	0.8428	0.9055	1.2129	0.8036	0.9935	1.0130	0.6143	0.9197	0.7729	0.7199	0.8737	0.1762	0.2540	0.1934	0.1447	0.3378	0.1551	0.1236	0.2126	0.2988	0.2280	0.1245	0.1482	0.3454	0.7898	0.7943	1.3777	0.7733	0.9856	0.5796	0.4822	0.6570	0.6243	0.3810	0.4946	0.4375	1.5973
7.5000	DB00773	DOID:10283	N,HL<12h	0.7222	1.0018	0.6621	0.7505	0.7885	0.8036	0.9935	0.9227	0.5653	0.7744	0.4978	0.6615	0.8737	0.4844	1.2005	0.8428	0.9055	1.2129	0.8036	0.9935	1.0130	0.6143	0.9197	0.7729	0.7199	0.8737	0.2261	0.8185	0.6920	0.6813	0.7218	0.8036	0.5099	0.7526	0.5391	0.3992	0.4599	0.6050	0.4360	0.6424	1.1361	0.7660	0.7505	0.7885	1.0454	0.9935	1.2699	0.7149	0.7744	0.8178	1.0484	0.8737	0.7222	1.2557	1.9465	1.8096	0.7885	0.9087	0.9935	0.9227	0.5653	0.6704	0.8261	0.8744	0.8737
7.5000	DB00773	DOID:363	N,HL<12h	0.1812	1.2005	0.8428	0.9055	1.2129	0.6236	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.4838	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.7178	0.7222	1.1507	0.6621	0.7505	0.6428	0.8036	0.9935	0.6494	0.5653	0.5853	0.4978	0.7192	0.8737	0.3222	1.2005	0.8428	0.9055	1.2129	0.6236	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.7177	1.2005	0.8428	0.9055	1.2129	0.8153	0.6249	1.0130	0.6243	0.9197	0.8261	0.7199	0.6257
7.5000	DB00773	DOID:2531	N,HL<12h	0.7222	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.7222	1.2005	0.8428	0.9055	1.2129	0.8036	0.9935	1.0130	0.6143	0.9197	0.7729	0.7199	0.8737	0.1762	0.1101	0.0142	0.1447	0.1009	0.1219	0.1236	0.2126	0.2988	0.0720	0.0255	0.0265	0.0825	0.6424	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.7922	0.9197	0.7729	0.7438	0.6775	0.8158	1.2005	1.3777	1.1228	1.2129	0.8153	0.6249	1.0130	0.8255	0.9197	0.8936	0.7816	1.5973
7.5000	DB00773	DOID:1115	N,HL<12h	0.2261	0.8185	0.5644	0.6336	0.6169	0.8036	0.3265	0.6154	0.5215	0.3040	0.4307	0.3836	0.4360	0.4844	1.2005	0.8428	0.9055	1.2129	0.8036	0.9935	1.0130	0.6143	0.9197	0.7729	0.7199	0.8737	0.7222	1.2005	0.8428	0.9055	1.2129	0.8036	0.9935	1.0130	0.6143	0.9197	0.7729	0.7199	0.8737	0.3572	0.8185	0.5644	0.6336	0.6169	0.8036	0.5870	0.6154	0.5883	0.5269	0.4307	0.3836	0.6775	0.7898	0.8185	1.3777	1.0235	0.9856	0.8036	0.6254	0.6570	0.5883	0.5269	0.4307	0.4375	1.5973
2.0000	DB00959	DOID:8577	N,HL<12h	0.2142	0.1383	0.2198	0.5008	0.3174	0.6319	0.5165	0.4976	0.3187	0.1150	0.3807	0.3800	0.0246	0.7249	1.2005	1.0114	0.9055	1.6587	1.0300	0.8487	1.0130	0.6143	0.9197	0.7729	1.5101	0.9316	0.1702	0.3883	0.1900	0.3651	0.1752	0.2072	0.2307	0.3088	0.2165	0.1973	0.2915	0.1708	0.1740	0.5914	1.3158	0.9847	1.0440	0.8697	0.8717	0.6583	0.7932	0.6159	1.1325	0.7397	1.1172	0.5621	1.0149	1.3158	1.2285	1.4109	0.9471	0.8333	1.1033	1.1390	0.6482	1.1325	1.1831	1.1350	0.9864
7.5000	DB00773	DOID:2998	N,HL<12h	0.0838	0.3061	0.1006	0.2672	0.3359	0.0660	0.2359	0.2637	0.2658	0.3992	0.1822	0.1470	0.3942	0.4844	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.7178	0.7222	1.0018	0.6920	0.7505	0.7885	0.8036	0.9935	0.9227	0.5874	0.7744	0.5429	0.6615	0.8737	0.1273	0.3061	0.2582	0.2672	0.3359	0.0898	0.2359	0.2667	0.2658	0.3992	0.1822	0.1470	0.3942	0.3475	0.3742	0.2502	0.2448	0.1605	0.2955	0.6254	0.3092	0.3745	0.1873	0.1292	0.1451	0.2449
7.5000	DB00773	DOID:1192	N,HL<12h	0.2261	0.8185	0.5644	0.6336	0.6169	0.8036	0.3265	0.6154	0.5215	0.3040	0.4307	0.3836	0.4360	0.4844	1.2005	0.8428	0.9055	1.2129	0.8036	0.9935	1.0130	0.6143	0.9197	0.7729	0.7199	0.8737	0.7222	1.1507	0.6621	0.6813	0.7218	0.8036	0.5659	0.7526	0.5215	0.4001	0.4978	0.7192	0.6339	0.3222	0.8185	0.5644	0.6336	0.6169	0.8036	0.3265	0.6154	0.5215	0.3040	0.4307	0.3836	0.4360	0.7898	0.8185	1.3777	0.7733	0.9980	0.8036	0.6087	0.6154	0.5215	0.3441	0.4307	0.4166	1.5973
7.5000	DB00773	DOID:2994	N,HL<12h	0.7222	0.8185	0.6621	0.6336	0.6428	0.8036	0.4282	0.6154	0.5215	0.3232	0.4978	0.4804	0.4360	0.4844	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.7178	0.4844	1.2005	0.8428	0.9055	1.2129	0.8036	0.9935	1.0130	0.6143	0.9197	0.7729	0.7199	0.8737	0.2261	0.8185	0.5644	0.6336	0.6169	0.8036	0.3265	0.6154	0.5215	0.3040	0.4307	0.3836	0.4360	0.7222	0.8185	0.6621	0.6336	0.6428	0.8036	0.4978	0.6154	0.5215	0.3232	0.4978	0.4804	0.4360
7.5000	DB00773	DOID:1319	N,HL<12h	0.2261	0.8185	0.5644	0.6336	0.6169	0.8036	0.3265	0.6154	0.5215	0.3040	0.4307	0.3836	0.4360	0.4844	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6339	0.7222	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.3222	0.8185	0.5644	0.6336	0.6169	0.8036	0.3265	0.6154	0.5215	0.3776	0.4307	0.3836	0.4360	0.7898	0.8963	1.3777	0.7733	0.9856	0.8036	0.4858	0.6570	0.5215	0.6704	0.6570	0.7816	1.5973
7.5000	DB00773	DOID:11054	N,HL<12h	0.2261	0.8185	0.6920	0.6813	0.7218	0.8036	0.5099	0.7526	0.5391	0.3040	0.4599	0.6050	0.4360	0.7222	1.2005	0.8428	0.9055	1.2129	0.8036	0.9935	1.0130	0.6143	0.9197	0.7729	0.7199	0.8737	0.7222	1.1507	0.6920	0.7505	0.7885	0.8036	0.9935	0.9227	0.5874	0.7744	0.5429	0.7192	0.8737	1.2709	0.8185	0.6920	0.6813	0.7218	0.8036	0.5099	0.9293	0.5391	0.5660	0.4599	0.6050	0.4360	0.8158	1.2557	0.9700	0.8411	0.7517	0.9087	0.5977	0.8877	0.5391	0.6704	0.8936	0.8744	0.7734
7.5000	DB00773	DOID:1324	N,HL<12h	0.3634	0.8185	0.5858	0.7505	0.7218	0.8036	0.9935	0.7526	0.5653	0.5853	0.4599	0.6615	0.8737	0.7222	1.2005	0.8428	0.9055	1.2129	0.8036	0.9935	1.0130	0.6143	0.9197	0.7729	0.7199	0.8737	0.7222	1.0018	0.6920	0.7505	0.7885	0.8036	0.9935	0.9227	0.5874	0.5853	0.5429	0.6615	0.8737	0.3572	0.8386	0.5858	0.7505	0.7218	0.8036	0.9935	0.7526	0.7673	0.6081	0.4599	0.7890	0.8737	0.6107	0.8963	1.9465	1.8096	0.9980	0.8036	0.9935	0.7526	0.8255	0.6704	0.6570	0.8441	0.8737
4.5000	DB00014	DOID:1612	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7222	1.1361	0.7660	0.7085	0.9297	1.0454	0.9436	1.2699	0.7149	0.6704	0.8178	1.0484	0.7734
4.5000	DB00014	DOID:10283	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7222	1.1361	0.7660	0.7085	0.9297	1.0454	0.9436	1.2699	0.7149	0.6704	0.8178	1.0484	0.7734
5.0000	DB00700	DOID:10763	N,HL<12h	0.2656	0.4652	0.3348	0.4412	0.2978	0.1736	0.4425	0.3651	0.2137	0.3106	0.3493	0.2212	0.1364	0.2656	0.4652	0.3348	0.4412	0.2978	0.1736	0.4425	0.3651	0.2137	0.3106	0.3493	0.2212	0.1364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4879	1.2407	0.7677	0.7267	0.8670	1.0454	0.9365	1.2699	0.7149	0.9173	0.8178	1.0484	0.6996	0.7177	1.3158	1.9465	1.8096	2.8025	1.0454	0.9365	1.2699	0.8190	1.1325	0.8261	1.0484	2.7498
5.0000	DB00700	DOID:3393	N,HL<12h	0.2656	0.4652	0.3348	0.4412	0.2978	0.1736	0.4425	0.3651	0.2137	0.3106	0.3493	0.2212	0.1364	0.0532	0.1249	0.0854	0.1317	0.0773	0.0509	0.2386	0.1617	0.1343	0.1533	0.0870	0.1151	0.0620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5633	1.2407	0.7660	0.7141	0.5452	1.0454	0.9365	1.2699	0.7149	0.9173	0.8178	1.0484	0.6996	0.7177	1.3158	1.9465	1.8096	2.8025	1.0454	0.9365	1.2699	0.8190	1.1325	0.8261	1.0484	2.7498
2.0000	DB00959	DOID:7148	N,HL<12h	0.6080	1.2005	0.8428	0.9055	1.2129	0.7087	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6339	0.7249	1.2005	1.0114	0.9055	1.6587	1.0300	0.8487	1.0130	0.6143	0.9197	0.7729	1.5101	0.9316	0.1812	1.2005	0.8428	0.9055	1.2129	0.6236	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.6107	1.3158	0.8428	0.9055	1.2129	0.7087	0.6583	1.0130	0.6143	1.1325	0.7729	0.7199	0.6339	1.0149	1.3158	1.0952	1.8474	2.8025	0.8333	1.1033	1.0130	1.1124	1.2282	1.1831	1.1350	2.7498
4.2000	DB00350	DOID:10763	N,HL<12h	0.2570	0.4092	0.0936	0.1598	0.2062	0.1835	0.1556	0.2363	0.4059	0.0296	0.2370	0.0080	0.3475	0.2570	0.4191	0.2081	0.2130	0.2062	0.1835	0.1735	0.2363	0.4059	0.1733	0.2496	0.2251	0.3475	0.2570	0.4092	0.0936	0.1598	0.2062	0.1835	0.1556	0.2363	0.4059	0.0296	0.2370	0.0080	0.3475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.5000	DB00328	DOID:13189	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2570	0.4092	0.2840	0.2761	0.3793	0.1835	0.1677	0.2363	0.4059	0.1847	0.2370	0.1032	0.4462	0.1062	0.1178	0.1148	0.0490	0.0863	0.0652	0.2598	0.1292	0.0338	0.1751	0.1331	0.0748	0.0886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5617	0.1705	0.1409	0.1488	2.8025	0.3078	0.0867	0.2000	0.3609	0.3850	0.1701	0.2577	2.7498
7.4500	DB00488	DOID:2394	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.3800	DB00880	DOID:10763	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2575	0.7130	0.3536	0.6110	0.5965	0.4229	0.6583	0.6307	0.3763	1.1325	0.3812	0.6630	0.5200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.0000	DB00444	DOID:2531	N,HL<12h	0.4838	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6775	1.2709	1.3158	0.8428	1.0590	1.2129	1.0454	0.9935	1.2699	0.7673	0.9197	0.8178	1.0484	0.8737	0.1762	0.2540	0.1934	0.1447	0.3378	0.1219	0.1236	0.2126	0.2988	0.2064	0.0673	0.1482	0.3454	0.7222	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.7922	0.9197	0.7729	0.7438	0.6775	0.6107	0.8963	0.6327	1.1228	0.7736	0.8036	0.5870	0.7526	0.8255	0.6704	0.6570	0.7816	0.7734
5.0000	DB00444	DOID:0060073	N,HL<12h	0.0944	0.1773	0.0979	0.1616	0.1246	0.0914	0.1720	0.1856	0.1130	0.0836	0.0236	0.0601	0.0817	0.6365	1.3158	0.8428	1.0590	1.2129	1.0454	0.9935	1.2699	0.7149	0.9197	0.8178	1.0484	0.8737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3255	0.3828	0.2357	0.4006	0.3253	0.7482	0.4653	0.3825	0.2183	0.2982	0.3796	0.7624	0.4192
5.0000	DB00444	DOID:1324	N,HL<12h	0.3572	0.8386	0.5858	0.7505	0.7218	0.8036	0.9935	0.7526	0.7673	0.5853	0.4599	0.7516	0.8737	1.2709	1.3158	0.8428	1.0590	1.2129	1.0454	0.9935	1.2699	0.7673	0.9197	0.8178	1.0484	0.8737	1.2709	1.3158	0.7660	0.8512	0.8582	1.0454	0.9935	1.2699	0.7149	0.6156	0.8178	1.0484	0.8737	0.3634	0.8185	0.5858	0.7505	0.7218	0.8036	0.9935	0.7526	0.5883	0.6081	0.4599	0.7890	0.8737	0.6107	0.8963	0.6327	1.1228	0.7736	0.8036	0.5870	0.7526	0.8255	0.6704	0.6570	0.7816	0.7734
5.0000	DB00851	DOID:4159	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4838	0.2669	0.4290	0.5498	0.4657	0.6266	0.4351	0.8044	0.3641	0.1944	0.5078	0.2099	0.2500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2709	0.5121	0.4501	0.6088	0.3755	0.5625	0.4064	0.9293	0.5675	0.3692	0.4946	0.4860	0.3454
5.0000	DB00851	DOID:1909	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4838	0.2669	0.4290	0.5498	0.4657	0.6266	0.4351	0.8044	0.3641	0.1944	0.5078	0.2099	0.2500	0.4838	0.3757	0.4290	0.5915	0.3870	0.6266	0.4351	0.8044	0.3217	0.3505	0.4158	0.1888	0.2397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2709	1.1223	0.9700	1.1824	0.7968	0.8036	0.6277	0.9293	0.6010	0.5607	0.8936	0.7438	0.4541
5.0000	DB00851	DOID:1192	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4838	0.2669	0.4290	0.5498	0.4657	0.6266	0.4351	0.8044	0.3641	0.2770	0.5078	0.2099	0.2500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7898	0.8185	1.3777	0.7733	0.9856	0.8036	0.6087	0.6154	0.5215	0.3040	0.4307	0.4166	1.5973
